Campaign Name,UTM Medium,UTM Source,Account Industry,Oppt Close Date,Stage,Opportunity Amount,City,State/Province,Account Rating
2016_00_InboundWeb_Request_A_Demo,,,Dental,2/29/2016,Closed Won,"$3,289 ",Fairfax,VA,Under Contract
2016_00_InboundWeb_Request_A_Demo,,,Medical,8/26/2016,Lost,"$3,887 ",Bedford Park,IL,Lost
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,,,Medical,2/29/2016,Closed Won,"$1,188 ",Lancaster,CA,Under Contract
2016_00_InboundWeb_Request_A_Demo,,,Animal Care,2/29/2016,Closed Won,"$3,289 ",Severna Park,MD,Under Contract
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,,,Dental,4/30/2016,Forecast,"$3,887 ",Moncton,NB,Prospect
2016_00_InboundWeb_Request_A_Demo,,,Medical,,,,,,Lost
2016_00_InboundWeb_Request_A_Demo,,,,,,,Burlington,WI,
2016_00_InboundWeb_Request_A_Demo,,,Automotive,2/29/2016,Closed Won,"$3,289 ",,,Under Contract
2016_00_InboundWeb_Request_A_Demo,,,Medical,12/19/2016,Demo,"$3,887 ",Normandy Park,WA,Prospect
2016_00_InboundWeb_Request_A_Demo,,,,,,,Northfield,OH,
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,,,,,,,Melrose Park,IL,
2016_00_InboundWeb_Request_A_Demo,,,Lifestyle,,,,,,Lost
2016_00_InboundWeb_Request_A_Demo,,,Automotive,2/29/2016,Closed Won,"$3,289 ",La Crosse,WI,Cancelled
2016_00_InboundWeb_Request_A_Demo,,,Medical,,,,,,Under Contract
2016_00_InboundWeb_Request_A_Demo,,,Automotive,,,,,,Lost
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,,,Automotive,,,,,,Lost
2016_00_InboundWeb_Request_A_Demo,,,Medical,9/15/2016,Lost,"$3,887 ",Jasper,TX,Lost
2016_00_InboundWeb_Request_A_Demo,,,Dental,2/23/2016,Lost,"$3,887 ",Stillwater,OK,Lost
2016_00_InboundWeb_Request_A_Demo,,,,,,,Coral Gables,Fl,
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,,,Dental,,,,,,Lost
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,,,Dental,3/31/2016,Closed Won,"$3,289 ",Pinellas Park,FL,Under Contract
2016_00_InboundWeb_Request_A_Demo,,,Dental,3/7/2016,Lost,"$3,887 ",,,Cancelled
2016_00_InboundWeb_Request_A_Demo,,,Dental,9/2/2016,Lost,"$3,887 ",,,Cancelled
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,,,Dental,,,,,,Cancelled
2016_00_InboundWeb_Request_A_Demo,,,Lifestyle,,,,,VA,Under Contract
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,,,,,,,Villa Park,IL,
2016_00_InboundWeb_Request_A_Demo,,,,,,,Rutherford,NJ,
2016_00_InboundWeb_Request_A_Demo,,,Automotive,10/19/2016,Forecast,"$3,887 ",,TX,Prospect
2016_00_InboundWeb_Request_A_Demo,,,Dental,,,,,,Cancelled
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,,,Small Business,,,,,,Under Contract
2016_00_InboundWeb_Request_A_Demo,,,Automotive,,,,,,Prospect
2016_10_Email_ZocDoc Competitive Takeaway,,,,,,,Raleigh,NC,
2016_10_Email_ZocDoc Competitive Takeaway,,,,,,,Knoxville,TN,
2016_09_Tabletop_ODSM_Dental,,,,,,,Florence,KY,
2016_09_Hotleads_EngagementPrograms,,,,,,,Burke,VA,
2016_05_Tradeshow_CDAAnaheim_Dental,,,,,,,ARCADIA,CA,
2016_00_InboundWeb_Request_A_Demo,,,Dental,,,,Omaha,NE,Prospect
2016_10_Email_ZocDoc Competitive Takeaway,,,,,,,Centralia,WA,
2016_10_Tradeshow_ADA_Dental,,,,,,,Brentwood,MO,
2016_09_Tradeshow_CDA SF_Dental,,,,,,,Salinas,CA,
2016_09_Tradeshow_CDA SF_Dental,,,,,,,Morgan Hill,CA,
2016_00_InboundWeb_Request_A_Demo,,,,,,,Ketchum,ID,
2016_00_InboundWeb_Request_A_Demo,referral,local.intuit.com,,,,,Worcester,MA,
2016_00_InboundWeb_Request_A_Demo,,,Dental,3/31/2016,Closed Won,"$3,887 ",Edmonton,AB,Under Contract
2016_00_InboundWeb_Request_A_Demo,none,direct,Dental,,,,Fremont,CA,Lost
2016_00_InboundWeb_Request_A_Demo,none,direct,Dental,8/31/2016,Closed Won,"$2,990 ",Uxbridge,ON,Under Contract
2016_00_InboundWeb_Request_A_Demo,,,Dental,,,,,,Cancelled
2016_00_InboundWeb_Request_A_Demo,,,Small Business,11/11/2016,Lost,"$3,887 ",Woodbridge,VA,Lost
2016_00_InboundWeb_Request_A_Demo,,,Medical,,,,,,Under Contract
2016_00_InboundWeb_Request_A_Demo,,,Dental,4/5/2016,Lost,"$3,887 ",Commack,NY,Lost
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,,,Dental,,,,,,Cancelled
2016_00_InboundWeb_Request_A_Demo,,,Lifestyle,2/29/2016,Closed Won,"$3,588 ",Troy,MI,Under Contract
2016_00_InboundWeb_Request_A_Demo,,,Small Business,,,,,,Under Contract
2016_00_InboundWeb_Request_A_Demo,,,Medical,,,,,CA,Lost
2016_00_InboundWeb_Request_A_Demo,,,,,,,,SC,
2016_00_InboundWeb_Request_A_Demo,,,,,,,Raleigh,NC,
2016_00_InboundWeb_Request_A_Demo,,,Medical,2/22/2016,Lost,"$3,887 ",Ketchum,ID,Lost
2016_00_InboundWeb_Request_A_Demo,,,,,,,,VA,
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,,,,,,,Kansas City,MO,
2016_00_InboundWeb_Request_A_Demo,,,Dental,,,,,,Lost
2016_00_InboundWeb_Request_A_Demo,,,,,,,Louisville,KY,
2016_00_InboundWeb_Request_A_Demo,,,Medical,5/9/2016,Lost,"$3,887 ",Acton,MA,Lost
2016_00_InboundWeb_Request_A_Demo,,,Small Business,8/26/2016,Lost,"$3,887 ",,UT,Lost
2016_00_InboundWeb_Request_A_Demo,,,Animal Care,,,,,,Prospect
2016_00_InboundWeb_Request_A_Demo,,,Dental,3/19/2016,Forecast,"$3,887 ",Grand Rapids,MI,Prospect
2016_00_InboundWeb_Request_A_Demo,,,Dental,3/31/2016,Closed Won,"$3,887 ",,,Under Contract
2016_00_InboundWeb_Request_A_Demo,,,,,,,Harlingen,TX,
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,,,,,,,Louisville,KY,
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,,,Dental,,,,,,Cancelled
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,,,Lifestyle,12/2/2016,Lost,"$3,887 ",Montclair,NJ,Lost
2016_00_InboundWeb_Request_A_Demo,,,,,,,Huntingdon,PA,
2016_00_InboundWeb_Request_A_Demo,,,Dental,,,,,,Cancelled
2016_00_InboundWeb_Request_A_Demo,,,Medical,,,,,,Under Contract
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,,,Dental,,,,,,Lost
2016_00_InboundWeb_Request_A_Demo,,,Dental,,,,,MN,Lost
2016_00_InboundWeb_Request_A_Demo,,,Lifestyle,,,,,,Under Contract
2016_00_InboundWeb_InboundCall&Chat,,,,,,,Sagamore Beach,MA,
2016_00_InboundWeb_Request_A_Demo,,,,,,,Burlington,ON,
2016_00_InboundWeb_Request_A_Demo,referral,www.demandforced3.com,Lifestyle,3/23/2016,Closed Won,"$3,588 ",,,Under Contract
2016_00_InboundWeb_InboundCall&Chat,,,,,,,,TN,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,Small Business,2/29/2016,Lost,"$3,887 ",Alexandria,VA,Lost
2016_00_InboundWeb_InboundCall&Chat,organic,www.google.com,,,,,,CO,
2016_00_InboundWeb_InboundCall&Chat,none,,,,,,,PA,
2016_00_InboundWeb_Request_A_Demo,,,,,,,Salt Lake City,UT,
2016_00_InboundWeb_Request_A_Demo,referral,www.demandforced3.com,,,,,,,
2016_00_InboundWeb_InboundCall&Chat,none,,,,,,,TX,
2016_00_InboundWeb_InboundCall&Chat,organic,search.aol.com,,,,,,CO,
2016_00_InboundWeb_InboundCall&Chat,organic,www.google.com,,,,,,MD,
2016_00_InboundWeb_InboundCall&Chat,,,,,,,Mandeville,LA,
2016_00_InboundWeb_Request_A_Demo,,,Lifestyle,10/17/2016,Closed Won,"$3,887 ",Poulsbo,WA,Under Contract
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,Dental,,,,,,Lost
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,Animal Care,,,,,,Under Contract
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,Medical,3/21/2016,Closed Won,"$1,388 ",Harrisonburg,VA,Under Contract
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,Dental,7/14/2016,Lost,"$3,887 ",New York,New York,Lost
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,Lifestyle,7/31/2016,Forecast,"$3,887 ",Dayton,OH,Prospect
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,,,
2016_00_InboundWeb_Request_A_Demo,none,direct,Automotive,11/4/2016,Lost,"$3,887 ",Huntington Beach,CA,Lost
2016_00_InboundWeb_Request_A_Demo,none,direct,Lifestyle,10/14/2016,Lost,"$3,887 ",Albert Lea,MN,Lost
2016_00_InboundWeb_Request_A_Demo,referral,www.demandforced3.com,,,,,,,
2016_00_InboundWeb_Request_A_Demo,referral,www.demandforced3.com,,,,,Babylon,New York,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.ca,,,,,Toronto,ON,
2016_00_InboundWeb_Request_A_Demo,none,direct,Dental,12/9/2016,Lost,"$3,887 ",,ga,Lost
2016_00_InboundWeb_Request_A_Demo,none,direct,Dental,12/30/2016,Forecast,"$3,887 ",Saginaw,TX,Cancelled
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,,,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,Dental,,,,,,Lost
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,,,,,,,
2016_00_InboundWeb_Request_A_Demo,,,,,,,,GA,
2016_00_InboundWeb_InboundCall&Chat,none,direct,,,,,,FL,
2016_00_InboundWeb_Request_A_Demo,,,Small Business,7/31/2016,Demo,"$3,887 ",Pasco,WA,Prospect
2016_00_InboundWeb_Request_A_Demo,organic,search.earthlink.net,Medical,,,,,,Lost
2016_00_InboundWeb_Request_A_Demo,none,direct,Medical,3/13/2016,Lost,"$3,887 ",,CA,Lost
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,,,,,,WI,
2016_00_InboundWeb_Request_A_Demo,referral,www.demandforced3.com,,,,,,,
2016_00_InboundWeb_Request_A_Demo,referral,www.bridgewaterfamilydental.com,Dental,3/24/2016,Lost,"$3,887 ",,NJ,Lost
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,Lifestyle,,,,,,Lost
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,,,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,Animal Care,,,,,,Cancelled
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,Automotive,12/6/2016,Demo,"$3,887 ",,PA,Prospect
2016_00_InboundWeb_Request_A_Demo,none,direct,Medical,,,,,,Under Contract
2016_00_InboundWeb_Request_A_Demo,,,Medical,9/14/2016,Lost,"$3,887 ",Jamaica Plain,MA,Lost
2016_00_InboundWeb_Request_A_Demo,none,direct,Lifestyle,,,,,,Under Contract
2016_00_InboundWeb_Request_A_Demo,organic,www.bing.com,,,,,,,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,Automotive,3/21/2016,Closed Won,"$3,887 ",Woodland Hills,CA,Under Contract
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,,,Small Business,10/21/2016,Lost,"$3,887 ",Urbana,IL,Lost
2016_00_InboundWeb_Request_A_Demo,organic,www.google.ca,,,,,,,
2016_09_Hotleads_EngagementPrograms,organic,www.google.ca,,,,,,,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,Automotive,3/23/2016,Closed Won,"$3,887 ",Austin,TX,Under Contract
2016_00_InboundWeb_Request_A_Demo,,,Lifestyle,10/14/2016,Lost,"$3,887 ",,ohio,Lost
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,Medical,6/13/2016,Lost,"$3,887 ",,ny,Lost
2016_00_InboundWeb_Request_A_Demo,none,,,,,,Vienna,VA,
2016_00_InboundWeb_Request_A_Demo,organic,www.bing.com,,,,,,,
2016_00_InboundWeb_Request_A_Demo,organic,www.bing.com,,,,,,,
2016_00_InboundWeb_Request_A_Demo,,,Lifestyle,,,,,,Under Contract
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,Lifestyle,,,,,,Under Contract
2016_00_InboundWeb_InboundCall&Chat,,,,,,,San Antonio,TX,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,Animal Care,,,,Ambler,PA,Lost
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,Sterling,IL,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,Lifestyle,,,,Denver,CO,Prospect
2016_00_InboundWeb_Request_A_Demo,organic,www.bing.com,Dental,10/28/2016,Lost,"$3,887 ",Carbondale,CO,Lost
2016_03_Roadshow_StraineWorkshop_Dental,organic,www.bing.com,Dental,10/28/2016,Lost,"$3,887 ",Carbondale,CO,Lost
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,,,,,Melbourne,FL,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,,,,,,,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,,,,,Bealeton,VA,
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,Chicago,IL,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,,,,,Minneapolis,MN,
2016_00_InboundWeb_Request_A_Demo,none,direct,Dental,,,,,CA,Under Contract
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,,,,,Cumberland Furnace,TN,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,,,,,Paducah,KY,
2016_00_InboundWeb_Request_A_Demo,,,Medical,3/31/2016,Closed Won,"$3,887 ",Lancaster,SC,Under Contract
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,Lifestyle,11/18/2016,Lost,"$3,887 ",Weldon Spring,MO,Lost
2016_00_InboundWeb_Request_A_Demo,,,Animal Care,3/30/2016,Closed Won,"$3,887 ",Sarasota,FL,Under Contract
2016_00_InboundWeb_Request_A_Demo,cpc,bing,,,,,Las Cruces,NM,
2016_00_InboundWeb_Request_A_Demo,cpc,google,Lifestyle,8/31/2016,Closed Won,"$3,289 ",Austin,TX,Cancelled
2016_04_PPC_Google_Generic,cpc,google,Lifestyle,10/28/2016,Closed Won,"$3,887 ",Massapequa,New York,Under Contract
2016_00_InboundWeb_InboundCall&Chat,phone,,Lifestyle,12/23/2016,Demo,"$3,887 ",Knoxville,Tennessee,Prospect
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,Lifestyle,6/29/2016,Closed Won,"$3,588 ",San Diego,California,Under Contract
2016_00_InboundWeb_Request_A_Demo,,,Lifestyle,4/30/2016,Closed Won,"$3,588 ",Lodi,California,Under Contract
2016_09_Hotleads_EngagementPrograms,referral,email.demandforce.com,,,,,Lone Tree,Colorado,
2016_00_InboundWeb_Request_A_Demo,none,direct,Lifestyle,,,,New York,New York,Cancelled
2016_00_InboundWeb_Request_A_Demo,referral,www.demandforced3.com,,,,,,,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,Automotive,3/31/2016,Closed Won,"$3,588 ",,ca,Cancelled
2016_00_InboundWeb_Request_A_Demo,none,direct,Lifestyle,3/31/2016,Closed Won,"$3,289 ",Chicago,IL,Under Contract
2016_00_InboundWeb_Request_A_Demo,,,Lifestyle,,,,,,Under Contract
2016_00_InboundWeb_Request_A_Demo,,,Animal Care,,,,,,Cancelled
2016_00_InboundWeb_Request_A_Demo,,,Lifestyle,,,,,,Prospect
2016_00_InboundWeb_Request_A_Demo,,,Small Business,9/30/2016,Lost,"$3,887 ",Midelothian,VA,Lost
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,,,
2016_09_Hotleads_EngagementPrograms,none,direct,,,,,,,
2016_00_InboundWeb_Request_A_Demo,,,Lifestyle,10/14/2016,Lost,"$3,887 ",,WA,Lost
2016_00_InboundWeb_Request_A_Demo,,,,,,,Jetersville,VA,
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,google,Medical,3/31/2016,Closed Won,"$4,186 ",Chandler,AZ,Cancelled
2016_00_InboundWeb_Request_A_Demo,,,Lifestyle,,,,,,Lost
2016_00_InboundWeb_Request_A_Demo,,,,,,,Scottsdale,AZ,
2016_00_InboundWeb_Request_A_Demo,,,Small Business,,,,Woodstock,GA,Cancelled
2016_00_InboundWeb_Request_A_Demo,,,,,,,Hamilton,ON,
2016_00_InboundWeb_Request_A_Demo,,,,,,,,OK,
2016_00_InboundWeb_Request_A_Demo,,,Dental,,,,,,Lost
2016_00_InboundWeb_Request_A_Demo,,,Animal Care,,,,,,Lost
2016_00_InboundWeb_Request_A_Demo,,,Dental,10/21/2016,Lost,"$3,887 ",Longview,WA,Lost
2016_00_InboundWeb_Request_A_Demo,none,direct,Lifestyle,10/14/2016,Lost,"$3,887 ",,,Under Contract
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,referral,www.demandforced3.com,,,,,,,
2016_00_InboundWeb_Request_A_Demo,none,direct,Medical,,,,,,Cancelled
2016_00_InboundWeb_Request_A_Demo,,,,,,,,NY,
2016_00_InboundWeb_Request_A_Demo,,,,,,,Staten Island,NY,
2016_00_InboundWeb_Request_A_Demo,,,,,,,Nampa,ID,
2016_00_InboundWeb_Request_A_Demo,,,,,,,New York,NY,
2016_04_PPC_Google_Generic,phone,,,,,,Herndon,VA,
2016_00_InboundWeb_InboundCall&Chat,phone,,,,,,Herndon,VA,
2016_07_Tradeshow_AAHA,,,,,,,Mountain Home,AR,
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,,,Dental,11/30/2016,Forecast,"$3,887 ",,,Prospect
2016_00_InboundWeb_Request_A_Demo,,,Lifestyle,10/14/2016,Lost,"$3,887 ",,,Cancelled
2016_00_InboundWeb_Request_A_Demo,,,Small Business,,,,,,Under Contract
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,,,,,,,Redondo Beach,CA,
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,Dental,,,,,,Under Contract
2016_00_InboundWeb_Request_A_Demo,,,,,,,Hastings,NE,
2016_00_InboundWeb_Request_A_Demo,,,Dental,,,,,UT,Under Contract
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,,,Small Business,10/21/2016,Lost,"$3,887 ",Winterville,NC,Lost
2016_00_InboundWeb_Request_A_Demo,,,Small Business,9/23/2016,Lost,"$3,887 ",,NY,Lost
2016_00_InboundWeb_Request_A_Demo,,,Medical,3/26/2016,Closed Won,"$3,588 ",Anchorage,Ak,Under Contract
2016_00_InboundWeb_Request_A_Demo,,,Lifestyle,,,,,CA,Cancelled
2016_00_InboundWeb_Request_A_Demo,,,,,,,Lindenhurst,NY,
2016_00_InboundWeb_Request_A_Demo,,,Lifestyle,3/31/2016,Closed Won,"$3,289 ",,AZ,Under Contract
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,Dental,12/19/2016,Lost,"$3,887 ",,AZ,Lost
2016_00_InboundWeb_Request_A_Demo,,,Dental,,,,,,Lost
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,,UT,
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,,,Dental,,,,,,Cancelled
2016_00_InboundWeb_Request_A_Demo,,,Dental,,,,,,Under Contract
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,,,,,,,Kirkland,WA,
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,,,Medical,,,,,,Lost
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,,,,,,,Jamesburg,NJ,
2016_00_InboundWeb_Request_A_Demo,,,Animal Care,,,,,,Prospect
2016_00_InboundWeb_Request_A_Demo,,,,,,,,MS,
2016_00_InboundWeb_Request_A_Demo,,,Animal Care,,,,,,Under Contract
2016_00_InboundWeb_Request_A_Demo,,,,,,,Cottage Grove,OR,
2016_00_InboundWeb_Request_A_Demo,,,,,,,Sanibel,FL,
2016_00_InboundWeb_Request_A_Demo,,,Automotive,9/23/2016,Lost,"$3,887 ",Bethlehem,CT,Lost
2016_00_InboundWeb_Request_A_Demo,,,Animal Care,3/31/2016,Closed Won,"$4,186 ",Hugo,OK,Under Contract
2016_00_InboundWeb_Request_A_Demo,,,Dental,9/7/2016,Lost,"$3,887 ",Arlington,MA,Lost
2016_00_InboundWeb_Request_A_Demo,,,Lifestyle,,,,,,Under Contract
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,,,Dental,3/31/2016,Forecast,"$3,887 ",Arlington,VA,Prospect
2016_00_InboundWeb_InboundCall&Chat,,,,,,,Anna,TX,
2016_00_InboundWeb_Request_A_Demo,,,Medical,5/16/2016,Closed Won,"$3,289 ",,Co,Under Contract
2016_00_InboundWeb_Request_A_Demo,cpc,bing,,,,,Vicksburg,MS,
2016_00_InboundWeb_Request_A_Demo,,,Animal Care,12/2/2016,Lost,"$3,887 ",Abbotsford,BC,Lost
2016_00_InboundWeb_Request_A_Demo,,,,,,,Houston,TX,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.ca,,,,,Ottawa,ON,
2016_09_Hotleads_EngagementPrograms,organic,www.google.ca,,,,,Ottawa,ON,
2016_00_InboundWeb_Request_A_Demo,,,Dental,9/23/2016,Lost,"$3,887 ",Dallas,TX,Lost
2016_00_InboundWeb_Request_A_Demo,,,Small Business,,,,,,Cancelled
2016_00_InboundWeb_Request_A_Demo,,,Dental,,,,,,Under Contract
2016_00_InboundWeb_Request_A_Demo,,,Small Business,,,,,,Under Contract
2016_00_InboundWeb_Request_A_Demo,,,Animal Care,4/21/2016,Closed Won,"$5,075 ",,,Under Contract
2016_00_InboundWeb_Request_A_Demo,,,,,,,,nj,
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,Small Business,10/7/2016,Lost,"$3,887 ",San Diego,CA,Lost
2016_00_InboundWeb_Request_A_Demo,cpc,bing,,,,,McAllen,TX,
2016_00_InboundWeb_InboundCall&Chat,,,,,,,,GA,
2016_00_InboundWeb_Request_A_Demo,,,Dental,4/3/2016,Demo,"$3,887 ",San Jose,CA,Prospect
2016_00_InboundWeb_Request_A_Demo,referral,email.demandforce.com,,,,,Sterling Heights,MI,
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,bing,,,,,,,
2016_00_InboundWeb_Request_A_Demo,,,Medical,,,,,,Cancelled
2016_00_InboundWeb_Request_A_Demo,,,Dental,3/31/2016,Closed Won,"$3,887 ",,,Under Contract
2016_00_InboundWeb_Request_A_Demo,,,Dental,6/22/2016,Closed Won,"$2,691 ",,,Under Contract
2016_00_InboundWeb_Request_A_Demo,none,direct,Dental,,,,,,Under Contract
2016_00_InboundWeb_Request_A_Demo,cpc,google,Medical,10/20/2016,Closed Won,"$3,289 ",Atlanta,GA,Under Contract
2016_00_InboundWeb_Request_A_Demo,,,Lifestyle,,,,,,Cancelled
2016_00_InboundWeb_Request_A_Demo,,,Lifestyle,,,,,,Under Contract
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,referral,info.demandforce.com,,,,,Sydney,,
2016_09_Hotleads_EngagementPrograms,referral,info.demandforce.com,,,,,Sydney,,
2016_00_InboundWeb_Request_A_Demo,phone,,,,,,Etobicoke,Ontario,
2016_00_InboundWeb_InboundCall&Chat,phone,,,,,,Etobicoke,Ontario,
2016_00_InboundWeb_Request_A_Demo,phone,,,,,,Honolulu,Hawaii,
2016_04_PPC_Google_Medical,phone,,,,,,Honolulu,Hawaii,
2016_00_InboundWeb_InboundCall&Chat,phone,,,,,,Honolulu,Hawaii,
2016_00_InboundWeb_Request_A_Demo,,,,,,,Amherst,New Hampshire,
2016_05_Tradeshow_CDAAnaheim_Dental,,,Dental,12/29/2016,Demo,"$3,887 ",Fairfield,Maine,Prospect
2016_11_Tradeshow_GNYDM_Dental,,,,,,,Flushing,New York,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,Dental,11/4/2016,Lost,"$3,887 ",Bedford,Texas,Lost
2016_10_Email_ZocDoc Competitive Takeaway,,,,,,,Silver Spring,Maryland,
2016_09_Tradeshow_CDA SF_Dental,,,Dental,11/2/2016,Lost,"$3,887 ",San Francisco,California,Lost
2016_05_Tradeshow_CDAAnaheim_Dental,,,,,,,Lake Forest,California,
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,,,
2016_00_InboundWeb_Request_A_Demo,,,,,,,Wilmington,DE,
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,,,
2016_00_InboundWeb_Request_A_Demo,,,Automotive,3/31/2016,Closed Won,"$3,588 ",Spring Lake Park,MN,Under Contract
2016_00_InboundWeb_Request_A_Demo,,,Medical,5/31/2016,Forecast,"$3,887 ",Elk Grove Village,IL,Prospect
2016_00_InboundWeb_Request_A_Demo,,,Dental,8/1/2016,Lost,"$3,887 ",,,Lost
2016_00_InboundWeb_Request_A_Demo,,,Dental,,,,,va,Under Contract
2016_00_InboundWeb_Request_A_Demo,,,Medical,12/13/2016,Lost,"$3,887 ",Knoxville,TN,Lost
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,,,Dental,,,,,,Under Contract
2016_00_InboundWeb_Request_A_Demo,,,,,,,Kingwood,TX,
2016_00_InboundWeb_Request_A_Demo,,,,,,,Burgaw,NC,
